-------------------------------------------------------
Greedy experiments over ScaleFree
-------------------------------------------------------

--- Parameters: [1.0, 0.0, 0.0] ------ 
--- Results found ---

Seeds, Benefit, Cost
1, 540.6157064785414, 1.124999999999985
2, 560.3739248499785, 2.24999999999997
3, 592.1089727510379, 3.374999999999993
4, 569.1851796828092, 4.49999999999994
5, 603.1498329873973, 5.624999999999949
6, 602.1508817816996, 6.749999999999986
7, 610.3891892451152, 7.874999999999969
8, 616.6824946609187, 8.99999999999988
9, 641.7350942137135, 10.124999999999904
10, 631.6582245141115, 11.249999999999899
11, 639.3545506146849, 12.374999999999947
12, 648.9594046740947, 13.499999999999972
13, 645.306467947483, 14.624999999999904
14, 654.4850408267089, 15.749999999999938
15, 645.4513042321746, 16.87500000000004
16, 656.3083236333503, 17.99999999999976
17, 662.1521160140643, 19.124999999999766
18, 664.2916662872547, 20.249999999999808
19, 670.546811543971, 21.374999999999787
20, 667.2566946762711, 22.499999999999797
21, 668.2919821418361, 23.624999999999897
22, 697.4326760911138, 24.749999999999893
23, 689.7650366013388, 25.87499999999987
24, 691.4822809140119, 26.999999999999943
25, 678.407057128294, 28.125000000000064
26, 697.060849444794, 29.249999999999808
27, 687.7462318993877, 30.375000000000057
28, 684.6555973808737, 31.499999999999876
29, 690.1028635859634, 32.62499999999967
30, 693.3376951308285, 33.75000000000008
31, 697.8971461369119, 34.874999999999766
32, 691.3311290848749, 35.99999999999952
33, 704.4752513440345, 37.12499999999987
34, 704.1499096259497, 38.24999999999953
35, 706.2436579969466, 39.37500000000017
36, 719.96225185105, 40.499999999999616
37, 714.9715790003464, 41.62499999999991
38, 710.2188085678796, 42.749999999999574
39, 718.7818895805792, 43.87499999999931
40, 724.663864405189, 44.999999999999595
41, 718.3173408025847, 46.124999999999936
42, 714.4734131411778, 47.249999999999794
43, 712.4930133295745, 48.37499999999961
44, 718.1174457937886, 49.49999999999979
45, 718.8383214129929, 50.62500000000017
46, 722.8042299612057, 51.74999999999974
47, 701.569399095687, 52.87499999999981
48, 716.1450281267302, 53.999999999999886
49, 721.663098508219, 55.12499999999951
50, 712.8835679934066, 56.25000000000013
51, 713.1595794924233, 57.374999999999986
52, 707.7095078279474, 58.499999999999616
53, 714.5416788352918, 59.624999999999396
54, 716.9624594591658, 60.750000000000114
55, 713.3805477741046, 61.874999999999865
56, 715.4948787270815, 62.99999999999975
57, 709.874928722357, 64.1249999999995
58, 716.4636974422366, 65.24999999999935
59, 719.5906870810054, 66.37500000000018
60, 709.707597010675, 67.50000000000016
61, 717.0742283794572, 68.62499999999916
62, 723.3426028582494, 69.74999999999953
63, 713.1662260937553, 70.87500000000026
64, 713.8543250574478, 71.99999999999903
65, 710.9585620866867, 73.12499999999986
66, 715.3657064877737, 74.24999999999974
67, 713.8013256434399, 75.37499999999893
68, 711.3350402788293, 76.49999999999906
69, 714.9702946739178, 77.62499999999936
70, 706.4149736440024, 78.75000000000034
71, 716.6837473875205, 79.87499999999946
72, 715.5894771784612, 80.99999999999923
73, 706.785774249274, 82.12499999999908
74, 717.0779884229498, 83.24999999999982
75, 707.4366877265959, 84.3749999999995
76, 708.9487388137071, 85.49999999999915
77, 715.1565065023356, 86.6250000000002
78, 706.5121037729143, 87.74999999999862
79, 709.0046383506269, 88.87499999999935
80, 711.4539555126905, 89.99999999999919
81, 707.0132796787879, 91.1250000000003
82, 716.6693468192868, 92.24999999999987
83, 715.3873391038045, 93.3749999999989
84, 707.0076996860197, 94.49999999999959
85, 704.4550845224287, 95.62499999999986
86, 706.5358236883806, 96.74999999999922
87, 704.6096602553714, 97.87499999999905
88, 710.4627841418908, 98.99999999999957
89, 706.0291479893434, 100.12499999999974
90, 703.0329224833906, 101.25000000000034
91, 709.9635759667078, 102.37499999999868
92, 696.517260106792, 103.49999999999947
93, 703.9240537890787, 104.62499999999989
94, 707.4335332458656, 105.74999999999962
95, 705.1194647884607, 106.87499999999991
96, 700.4152898939517, 107.99999999999977
97, 701.6610010995795, 109.12499999999957
98, 702.5063794416739, 110.24999999999902
99, 694.6605193279472, 111.375
100, 698.3322670106775, 112.50000000000026
101, 696.7384909969146, 113.62499999999962
--- Parameters: [0.0, 1.0, 0.0] ------ 
--- Results found ---

Seeds, Benefit, Cost
1, 528.6004944530971, 1.124999999999985
2, 544.4272559243598, 2.24999999999997
3, 575.8672207770485, 3.374999999999993
4, 598.3094333270279, 4.49999999999994
5, 610.9319747739921, 5.624999999999949
6, 603.5768150614279, 6.749999999999986
7, 595.8506331161623, 7.874999999999969
8, 611.1974434611508, 8.99999999999988
9, 632.7892139478201, 10.124999999999904
