-------------------------------------------------------
Greedy experiments over SmallWorld
-------------------------------------------------------

--- Parameters: [1.0, 0.0, 0.0] ------ 
--- Results found ---

Seeds, Benefit, Cost
1, 434.9534218328492, 1.124999999999985
2, 445.39458048766363, 2.24999999999997
3, 456.60301392608443, 3.374999999999993
4, 456.35578483506924, 4.49999999999994
5, 458.84992174045476, 5.624999999999949
6, 468.04045102505154, 6.749999999999986
7, 477.1549957184775, 7.874999999999969
8, 481.28460053677946, 8.99999999999988
9, 494.99413918877065, 10.124999999999904
10, 493.4818224510392, 11.249999999999899
11, 493.45446768643626, 12.374999999999947
12, 506.6993552424986, 13.499999999999972
13, 527.7197839395278, 14.624999999999904
14, 512.4374957015654, 15.749999999999938
15, 512.729356208603, 16.87500000000004
16, 518.0137840799018, 17.99999999999976
17, 535.7250362308152, 19.124999999999766
18, 543.7410059277503, 20.249999999999808
19, 541.718258593689, 21.374999999999787
20, 546.3233912711153, 22.499999999999797
21, 550.6019623279865, 23.624999999999897
22, 542.9846849710264, 24.749999999999893
23, 547.508039127162, 25.87499999999987
24, 548.8045152609072, 26.999999999999943
25, 565.850396509958, 28.125000000000064
26, 574.9550024001124, 29.249999999999808
27, 567.2431440785156, 30.375000000000057
28, 563.6853551197732, 31.499999999999876
29, 560.5818227678101, 32.62499999999967
30, 560.8712023649575, 33.75000000000008
31, 572.0516955870185, 34.874999999999766
32, 583.519660183685, 35.99999999999952
33, 584.4721427474701, 37.12499999999987
34, 586.2613777435143, 38.24999999999953
35, 590.6904098047632, 39.37500000000017
36, 593.6113295760932, 40.499999999999616
37, 593.7147467453381, 41.62499999999991
38, 608.482294701444, 42.749999999999574
39, 600.863827712229, 43.87499999999931
40, 603.7323411661463, 44.999999999999595
41, 609.4930515138593, 46.124999999999936
42, 608.2432778899654, 47.249999999999794
43, 617.7992352129455, 48.37499999999961
44, 613.9773602866699, 49.49999999999979
45, 615.0359320419813, 50.62500000000017
46, 619.436310943906, 51.74999999999974
47, 614.8564798369367, 52.87499999999981
48, 621.7640741956396, 53.999999999999886
49, 625.3327983154857, 55.12499999999951
50, 629.1427984536265, 56.25000000000013
51, 633.0559543881496, 57.374999999999986
52, 627.4351359711179, 58.499999999999616
53, 633.4230767694261, 59.624999999999396
54, 618.6373828273946, 60.750000000000114
55, 620.1991876892512, 61.874999999999865
56, 623.695265968922, 62.99999999999975
57, 631.426170747211, 64.1249999999995
58, 632.0943648085242, 65.24999999999935
59, 633.9807523229587, 66.37500000000018
60, 641.7946384335623, 67.50000000000016
61, 639.1274077676223, 68.62499999999916
62, 635.081967635989, 69.74999999999953
63, 633.8414688568006, 70.87500000000026
64, 637.9389044910702, 71.99999999999903
65, 645.6882809981174, 73.12499999999986
66, 641.734336015769, 74.24999999999974
67, 634.3660464437437, 75.37499999999893
68, 643.4436474000543, 76.49999999999906
69, 650.2806498733146, 77.62499999999936
70, 642.7805386994175, 78.75000000000034
71, 670.0915291211645, 79.87499999999946
72, 653.3721409619491, 80.99999999999923
73, 648.4253296777199, 82.12499999999908
74, 642.2516964116828, 83.24999999999982
75, 658.4230028793932, 84.3749999999995
76, 654.5545582778161, 85.49999999999915
77, 662.6730880030311, 86.6250000000002
78, 670.6228124166926, 87.74999999999862
79, 655.7061020390145, 88.87499999999935
80, 648.7046177983203, 89.99999999999919
81, 661.7651466593654, 91.1250000000003
82, 658.1003382982351, 92.24999999999987
83, 660.6378792085334, 93.3749999999989
84, 651.5109519195204, 94.49999999999959
85, 658.9969649847706, 95.62499999999986
86, 654.2848829431201, 96.74999999999922
87, 670.8488554042228, 97.87499999999905
88, 663.5163578148034, 98.99999999999957
89, 655.7640909175863, 100.12499999999974
90, 659.8872588413425, 101.25000000000034
91, 644.6765486656611, 102.37499999999868
92, 670.0182748776144, 103.49999999999947
93, 672.1733898618016, 104.62499999999989
94, 662.2402648422022, 105.74999999999962
95, 661.3094465782444, 106.87499999999991
96, 671.2517744567533, 107.99999999999977
97, 660.217015937972, 109.12499999999957
98, 666.1366202484135, 110.24999999999902
99, 661.1640137340316, 111.375
100, 666.7520493139472, 112.50000000000026
101, 666.5195893311031, 113.62499999999962
--- Parameters: [0.0, 1.0, 0.0] ------ 
--- Results found ---

Seeds, Benefit, Cost
1, 412.3734502419421, 1.124999999999985
2, 438.21212487422156, 2.24999999999997
3, 446.46399145901313, 3.374999999999993
4, 465.4562529727873, 4.49999999999994
5, 470.20348849061713, 5.624999999999949
6, 484.74127978672794, 6.749999999999986
7, 475.7751975153163, 7.874999999999969
8, 474.0989013619329, 8.99999999999988
9, 483.90107683500474, 10.124999999999904
