-------------------------------------------------------
Greedy experiments over SmallWorld
-------------------------------------------------------

--- Parameters: [1.0, 0.0, 0.0] ------ 
--- Results found ---

Seeds, Benefit, Cost
1, 404.7905253101886, 1.124999999999985
2, 422.2631522829938, 2.24999999999997
3, 424.43047517043044, 3.374999999999993
4, 452.8015231989734, 4.49999999999994
5, 462.4373455838049, 5.624999999999949
6, 474.48710061896725, 6.749999999999986
7, 486.49224343257976, 7.874999999999969
8, 484.8648284036826, 8.99999999999988
9, 498.1708208904086, 10.124999999999904
10, 506.1910776251986, 11.249999999999899
11, 524.2290160490545, 12.374999999999947
12, 527.9153684506973, 13.499999999999972
13, 529.0875517712724, 14.624999999999904
14, 533.2819927826718, 15.749999999999938
15, 538.4314740586352, 16.87500000000004
16, 538.3794424199759, 17.99999999999976
17, 545.7139842212248, 19.124999999999766
18, 561.181276085878, 20.249999999999808
19, 552.1962086328501, 21.374999999999787
20, 543.1493861063211, 22.499999999999797
21, 570.4008450767628, 23.624999999999897
22, 570.1569929360559, 24.749999999999893
23, 572.5722524064852, 25.87499999999987
24, 565.3751657722047, 26.999999999999943
25, 582.9642943008989, 28.125000000000064
26, 579.5254931764729, 29.249999999999808
27, 572.2134239228486, 30.375000000000057
28, 574.8751450144264, 31.499999999999876
29, 570.541955475293, 32.62499999999967
30, 582.2157066145703, 33.75000000000008
31, 597.3718578666223, 34.874999999999766
32, 589.0272903202227, 35.99999999999952
33, 601.7316572670443, 37.12499999999987
34, 607.2453736425175, 38.24999999999953
35, 610.3314888518853, 39.37500000000017
36, 602.0526902766342, 40.499999999999616
37, 595.3763846125229, 41.62499999999991
38, 598.562049989755, 42.749999999999574
39, 609.6373471914804, 43.87499999999931
40, 614.8840625605951, 44.999999999999595
41, 617.3221411862656, 46.124999999999936
42, 627.7634582671626, 47.249999999999794
43, 621.5580486662143, 48.37499999999961
44, 615.9646569593048, 49.49999999999979
45, 624.5413134350857, 50.62500000000017
46, 626.9087251543367, 51.74999999999974
47, 622.5282253976516, 52.87499999999981
48, 630.4939219728653, 53.999999999999886
49, 628.9207349149732, 55.12499999999951
50, 628.6716176197473, 56.25000000000013
51, 633.1626203898225, 57.374999999999986
52, 631.9916584586983, 58.499999999999616
53, 628.9518966568539, 59.624999999999396
54, 629.2271146178946, 60.750000000000114
55, 639.9334201970651, 61.874999999999865
56, 654.6693043209327, 62.99999999999975
57, 646.7672779264477, 64.1249999999995
58, 650.0983597719139, 65.24999999999935
59, 652.1641547285275, 66.37500000000018
60, 645.8190987112664, 67.50000000000016
61, 647.6118954317607, 68.62499999999916
62, 643.6704883297004, 69.74999999999953
63, 646.5228861007606, 70.87500000000026
64, 657.9981107963334, 71.99999999999903
65, 645.8157779753931, 73.12499999999986
66, 640.7920263867051, 74.24999999999974
67, 652.0047780432444, 75.37499999999893
68, 655.72150196244, 76.49999999999906
69, 652.2073458569766, 77.62499999999936
70, 651.6107170864776, 78.75000000000034
71, 658.4023578871413, 79.87499999999946
72, 660.531939401922, 80.99999999999923
73, 656.2816868056836, 82.12499999999908
74, 652.7004569892982, 83.24999999999982
75, 657.265954235578, 84.3749999999995
76, 657.5152862231498, 85.49999999999915
77, 662.6259019972551, 86.6250000000002
78, 652.7902547163976, 87.74999999999862
79, 650.9209123090893, 88.87499999999935
80, 645.4635838572632, 89.99999999999919
81, 664.2318465077797, 91.1250000000003
82, 666.2785687787036, 92.24999999999987
83, 660.8045808275026, 93.3749999999989
84, 660.7981793534703, 94.49999999999959
85, 660.014491857567, 95.62499999999986
86, 654.1120175666352, 96.74999999999922
87, 654.6103178350489, 97.87499999999905
88, 651.6895380583235, 98.99999999999957
89, 654.4687735300848, 100.12499999999974
90, 645.3610323640822, 101.25000000000034
91, 651.7022037072159, 102.37499999999868
92, 658.4047290251051, 103.49999999999947
93, 657.2513019880196, 104.62499999999989
94, 655.1213774646179, 105.74999999999962
95, 654.0200766971763, 106.87499999999991
96, 649.0073090775996, 107.99999999999977
97, 647.9397072288859, 109.12499999999957
98, 649.7120336927974, 110.24999999999902
99, 651.2536226579051, 111.375
100, 651.2191233011856, 112.50000000000026
101, 657.1328904696413, 113.62499999999962
--- Parameters: [0.0, 1.0, 0.0] ------ 
--- Results found ---

Seeds, Benefit, Cost
1, 404.7905253101886, 1.124999999999985
2, 422.2631522829938, 2.24999999999997
3, 424.43047517043044, 3.374999999999993
4, 452.8015231989734, 4.49999999999994
5, 462.4373455838049, 5.624999999999949
6, 474.48710061896725, 6.749999999999986
7, 486.49224343257976, 7.874999999999969
8, 495.9209250174137, 8.99999999999988
9, 517.1852815124976, 10.124999999999904
