-------------------------------------------------------
Greedy experiments over RegularLattice
-------------------------------------------------------

--- Parameters: [1.0, 0.0, 0.0] ------ 
--- Results found ---

Seeds, Benefit, Cost
1, 384.4204845026041, 1.124999999999985
2, 396.97361852172924, 2.24999999999997
3, 450.9562212301491, 3.374999999999993
4, 458.19745870926744, 4.49999999999994
5, 470.3646066098434, 5.624999999999949
6, 515.4603306438061, 6.749999999999986
7, 516.361469108226, 7.874999999999969
8, 549.8686343365541, 8.99999999999988
9, 576.8260444080818, 10.124999999999904
10, 588.1218323638716, 11.249999999999899
11, 609.507181006027, 12.374999999999947
12, 603.706025560367, 13.499999999999972
13, 634.2717391779158, 14.624999999999904
14, 642.3885050348215, 15.749999999999938
15, 685.2178705895268, 16.87500000000004
16, 696.4839294513026, 17.99999999999976
17, 702.2060696918845, 19.124999999999766
18, 724.1157118953726, 20.249999999999808
19, 729.752331289687, 21.374999999999787
20, 767.269052806126, 22.499999999999797
21, 767.094285742547, 23.624999999999897
22, 776.1965274684333, 24.749999999999893
23, 794.6312436002444, 25.87499999999987
24, 800.6869386660582, 26.999999999999943
25, 824.5386470288058, 28.125000000000064
26, 832.9373690188546, 29.249999999999808
27, 855.9533512933183, 30.375000000000057
28, 841.9809636705259, 31.499999999999876
29, 873.3891954984001, 32.62499999999967
30, 905.0857714103182, 33.75000000000008
31, 911.5470295279292, 34.874999999999766
32, 936.5397239320318, 35.99999999999952
33, 914.9381285373089, 37.12499999999987
34, 942.9876768026406, 38.24999999999953
35, 940.2519456976497, 39.37500000000017
36, 978.5714629028259, 40.499999999999616
37, 978.884254475015, 41.62499999999991
38, 980.526925702444, 42.749999999999574
39, 1006.9455974660314, 43.87499999999931
40, 1021.2136691494892, 44.999999999999595
41, 1018.7430895130889, 46.124999999999936
42, 1030.7164952935666, 47.249999999999794
43, 1032.5536638352144, 48.37499999999961
44, 1061.3224392044278, 49.49999999999979
45, 1070.3110003027036, 50.62500000000017
46, 1057.0882333376449, 51.74999999999974
47, 1068.987624518158, 52.87499999999981
48, 1071.6288889617783, 53.999999999999886
49, 1099.4178296477664, 55.12499999999951
50, 1102.113199982902, 56.25000000000013
51, 1115.2840879327887, 57.374999999999986
52, 1118.2872395615066, 58.499999999999616
53, 1140.5191566948565, 59.624999999999396
54, 1147.9006260821438, 60.750000000000114
55, 1127.471548884399, 61.874999999999865
56, 1152.6104297987604, 62.99999999999975
57, 1167.4730456855575, 64.1249999999995
58, 1158.5528695000028, 65.24999999999935
59, 1178.332997175315, 66.37500000000018
60, 1177.7364514505819, 67.50000000000016
61, 1176.060341777385, 68.62499999999916
62, 1192.9470714474332, 69.74999999999953
63, 1192.6897694181907, 70.87500000000026
64, 1197.3772993534717, 71.99999999999903
65, 1200.6480345351727, 73.12499999999986
66, 1209.4646476540577, 74.24999999999974
67, 1219.8792936973532, 75.37499999999893
68, 1254.7483338004322, 76.49999999999906
69, 1232.958250312246, 77.62499999999936
70, 1241.5195485331728, 78.75000000000034
71, 1262.4407376927252, 79.87499999999946
72, 1267.5306533144112, 80.99999999999923
73, 1257.6242003109005, 82.12499999999908
74, 1270.574813574009, 83.24999999999982
75, 1279.260873399208, 84.3749999999995
76, 1275.7988339444196, 85.49999999999915
77, 1296.4235446416953, 86.6250000000002
78, 1271.5520566554442, 87.74999999999862
79, 1292.7341295894719, 88.87499999999935
80, 1305.6919694024175, 89.99999999999919
81, 1300.1384933745544, 91.1250000000003
82, 1325.2191514868466, 92.24999999999987
83, 1329.6381338375563, 93.3749999999989
84, 1319.631973454608, 94.49999999999959
85, 1321.8866424277433, 95.62499999999986
86, 1340.5872562896006, 96.74999999999922
87, 1344.9375428236735, 97.87499999999905
88, 1353.1010598730484, 98.99999999999957
89, 1359.7874138924278, 100.12499999999974
90, 1353.9988128722139, 101.25000000000034
91, 1353.7506784958748, 102.37499999999868
92, 1368.8303387037174, 103.49999999999947
93, 1358.4393675055703, 104.62499999999989
94, 1360.3411862053078, 105.74999999999962
95, 1367.1019044984014, 106.87499999999991
96, 1366.6650358669526, 107.99999999999977
97, 1384.6023155486346, 109.12499999999957
98, 1372.251488720735, 110.24999999999902
99, 1381.4006038882474, 111.375
100, 1391.449838983448, 112.50000000000026
101, 1380.7710380297199, 113.62499999999962
--- Parameters: [0.0, 1.0, 0.0] ------ 
--- Results found ---

Seeds, Benefit, Cost
1, 373.943313589995, 1.124999999999985
2, 414.6318260566255, 2.24999999999997
3, 423.691453776498, 3.374999999999993
4, 454.67513099712517, 4.49999999999994
5, 491.1092855219614, 5.624999999999949
6, 512.803612233965, 6.749999999999986
7, 523.3734049977382, 7.874999999999969
